,hectares,ons_label,oa_2001,ward_2001,local_authority_2001,is_inner_london,walkability_score_m1,walkability_score_m2,walkability_score_m3,oa_occupied_household_space_count,residential_density,residential_density_decile,partial_walkability_score_m1,partial_walkability_score_m2,partial_walkability_score_m3,pop_weighted_centroid_lon,pop_weighted_centroid_lat,tree_count,trees_per_hectare,trees_per_hectare_decile,cluster
20821,3.5492363281,00BHFX0031,00BHFX0031,Cann Hall,Waltham Forest,False,25,24,24,130,36.6275976,6,19,18,18,0.009120642091346262,51.5595947789847,56.0,15.778042041505385,9,1
20822,1.7436539063,00BHFX0034,00BHFX0034,Cann Hall,Waltham Forest,False,24,23,22,98,56.20381410000001,8,16,15,14,0.007349411524014084,51.556917418476786,40.0,22.94033228467869,10,3
20823,4.3806621094,00BHFX0029,00BHFX0029,Cann Hall,Waltham Forest,False,22,21,21,145,33.10001922,5,17,16,16,0.013404552503642704,51.559280338829296,57.0,13.011731691812003,8,1
20824,3.6868613281,00BHFX0035,00BHFX0035,Cann Hall,Waltham Forest,False,20,20,19,98,26.58087497,4,16,16,15,0.013031499650696712,51.557203148096576,43.0,11.663036977352162,8,1
20825,2.3826269531,00BHFX0030,00BHFX0030,Cann Hall,Waltham Forest,False,25,25,24,142,59.59808346,8,17,17,16,0.009602068905679986,51.560992080630754,54.0,22.664059906541986,10,1
20826,1.4540693359,00BHFX0036,00BHFX0036,Cann Hall,Waltham Forest,False,11,11,11,95,65.33388584,9,2,2,2,0.011723251169111194,51.55717522914575,26.0,17.880852967652487,9,0
20827,1.5126289063,00BHFX0027,00BHFX0027,Cann Hall,Waltham Forest,False,23,23,22,123,81.31538376,9,14,14,13,0.011546705979024345,51.560203375734964,12.0,7.933208171561966,6,3
20828,1.7941144531,00BHFX0033,00BHFX0033,Cann Hall,Waltham Forest,False,20,19,18,98,54.62304806,8,12,11,10,0.010965130509606163,51.55833568534518,15.0,8.360670621699704,6,3
20829,1.2343900391,00BHFX0028,00BHFX0028,Cann Hall,Waltham Forest,False,26,26,26,144,116.65680659999998,10,16,16,16,0.013817873106749843,51.56066800162651,38.0,30.784435062118607,10,3
20830,2.4555861328,00BHFX0007,00BHFX0007,Cann Hall,Waltham Forest,False,17,17,16,131,53.34775199,8,9,9,8,0.015514306286835974,51.5560948943787,63.0,25.655789124433515,10,3
20831,3.5584019531,00BHFX0006,00BHFX0006,Cann Hall,Waltham Forest,False,26,26,26,109,30.63172779,5,20,20,19,0.0162457003708273,51.557171335250125,83.0,23.32507712561597,10,1
20832,1.8386640625,00BHFX0032,00BHFX0032,Cann Hall,Waltham Forest,False,22,21,20,117,63.63315757,8,14,13,12,0.016318644644803447,51.55865746320226,15.0,8.158097123845863,6,3
20833,2.1239240234,00BHFX0037,00BHFX0037,Cann Hall,Waltham Forest,False,18,18,17,110,51.790929799999994,7,11,11,10,0.018593681866497663,51.5569295253222,30.0,14.124799036820388,8,3
20834,1.9764908203,00BHFX0008,00BHFX0008,Cann Hall,Waltham Forest,False,10,10,10,130,65.77313624,9,2,2,2,0.016743341411588255,51.55557198465499,40.0,20.237888073736986,9,0
20835,2.2469607422,00BHFX0005,00BHFX0005,Cann Hall,Waltham Forest,False,10,10,10,93,41.38924114,6,4,4,4,0.019760742607147264,51.555691836085764,20.0,8.900912073976865,7,0
20836,2.3597546875,00BHGD0031,00BHGD0031,Grove Green,Waltham Forest,False,19,19,18,93,39.41087626,6,13,13,12,-0.010160649944406547,51.56337023519957,28.0,11.865640165191959,8,3
20837,2.4662257813,00BHGD0033,00BHGD0033,Grove Green,Waltham Forest,False,23,22,22,156,63.25454919,8,15,14,14,-0.00689760605435382,51.56296054222088,30.0,12.164336382935046,8,3
20838,1.7318388672,00BHGD0037,00BHGD0037,Grove Green,Waltham Forest,False,11,11,10,105,60.62919709,8,3,3,2,-0.008691518655183077,51.56248651756027,23.0,13.280681266373186,8,0
20839,2.5643339844,00BHGD0038,00BHGD0038,Grove Green,Waltham Forest,False,22,23,24,142,55.37500219,8,14,15,16,-0.006255617389784722,51.5621016327331,88.0,34.316902765140455,10,3
20840,3.1703636719,00BHGD0025,00BHGD0025,Grove Green,Waltham Forest,False,25,25,25,129,40.68933831,6,19,18,18,-0.00813556246333263,51.56477558786948,17.0,5.362160862072929,5,1
20841,1.8625886719,00BHGD0028,00BHGD0028,Grove Green,Waltham Forest,False,18,17,16,115,61.74202696,8,10,9,8,-0.0052245524250947506,51.565023788027204,22.0,11.811518201470706,8,3
20842,1.3900999023,00BHGD0034,00BHGD0034,Grove Green,Waltham Forest,False,15,14,13,91,65.46292094,9,6,5,4,-0.008830697042881789,51.56323076873947,31.0,22.30055548432794,10,3
20843,2.0847273438,00BHGD0039,00BHGD0039,Grove Green,Waltham Forest,False,19,19,18,129,61.87859548,8,11,11,10,-0.00325598930622401,51.56203803239256,22.0,10.552938764595869,7,3
20844,2.9042373047,00BHGD0002,00BHGD0002,Grove Green,Waltham Forest,False,20,19,18,162,55.78056577,8,12,11,10,-0.0035658008329928566,51.56372671957545,32.0,11.018383362893108,7,3
20845,1.9663146484,00BHGD0029,00BHGD0029,Grove Green,Waltham Forest,False,13,13,12,138,70.18205358,9,4,4,3,-0.003949349062028228,51.56472063268362,32.0,16.274099379790798,9,0
20846,1.8490431641,00BHGD0017,00BHGD0017,Grove Green,Waltham Forest,False,23,23,22,121,65.43925115,9,14,14,13,-0.00917531126349635,51.56643977796801,30.0,16.224607722774362,9,3
20847,1.5698181641,00BCGU0014,00BCGU0014,Wanstead,Redbridge,False,18,18,18,122,77.71600736,9,9,9,9,0.02711891101697862,51.5639550660143,16.0,10.192263260740798,7,3
20848,2.4030228516,00BHGD0023,00BHGD0023,Grove Green,Waltham Forest,False,15,15,14,131,54.51467093,8,7,7,6,-0.0065285490600089065,51.566318402469676,49.0,20.390983784184336,9,3
20849,2.0094597656,00BHGD0005,00BHGD0005,Grove Green,Waltham Forest,False,17,17,17,127,63.20106636,8,9,9,9,-0.003505140639123849,51.566264298116096,30.0,14.929385755102377,9,3
20850,1.9564824219,00BHGD0004,00BHGD0004,Grove Green,Waltham Forest,False,21,20,20,108,55.20110929,8,13,12,12,-0.005011868438896161,51.561477087695586,48.0,24.53382635218656,10,3
20851,1.9227953125,00BHGD0027,00BHGD0027,Grove Green,Waltham Forest,False,17,16,15,113,58.76860593,8,9,8,7,-0.009392378256743857,51.56441023594499,28.0,14.562132442269515,8,3
20852,1.4945210938,00BHGD0024,00BHGD0024,Grove Green,Waltham Forest,False,10,10,10,130,86.9843862,9,2,2,2,-0.005895423010702907,51.56571772976031,25.0,16.727766576003614,9,0
20853,1.2597414063,00BHGD0020,00BHGD0020,Grove Green,Waltham Forest,False,15,15,15,112,88.90713558,9,6,6,6,-0.004386080460599851,51.56697171453723,19.0,15.08246049941718,9,3
20854,1.4151453125,00BHGD0021,00BHGD0021,Grove Green,Waltham Forest,False,13,13,13,133,93.98328131,10,3,3,3,-0.008268790910415633,51.566745428705666,22.0,15.546106682948858,9,0
20855,5.7598535156,00BHGN0006,00BHGN0006,Leytonstone,Waltham Forest,False,24,24,24,125,21.7019408,3,20,20,19,0.004300942645284847,51.56586952685178,75.0,13.021164478726732,8,1
20856,1.1490015625,00BCGU0006,00BCGU0006,Wanstead,Redbridge,False,19,19,19,113,98.34625442,10,9,9,9,0.028148958076934245,51.564373408045036,26.0,22.6283417260366,10,3
20857,3.8486972656,00BHFY0010,00BHFY0010,Cathall,Waltham Forest,False,15,19,19,145,37.67508588,6,9,13,13,0.0030710180936603395,51.5613258820626,34.0,8.83415806795069,7,3
20858,2.2980859375,00BHGD0003,00BHGD0003,Grove Green,Waltham Forest,False,17,16,15,139,60.48511839,8,9,8,7,-0.00019252926848109804,51.562541600041925,37.0,16.100355254882633,9,3
20859,2.5274566406,00BHGD0035,00BHGD0035,Grove Green,Waltham Forest,False,12,12,11,168,66.46998303,9,3,3,2,-0.0011704935871839279,51.5628433304931,58.0,22.947970330454893,10,0
20860,3.2677134766,00BHGD0036,00BHGD0036,Grove Green,Waltham Forest,False,18,17,19,121,37.02895032,6,12,11,13,0.0013797028439371684,51.56256515013218,79.0,24.175926244977312,10,3
20861,2.1526431641,00BHGD0001,00BHGD0001,Grove Green,Waltham Forest,False,14,13,12,139,64.57177962,9,5,4,3,-0.0019395043686639404,51.56485098820899,31.0,14.40090049154097,8,0
20862,2.8688560547,00BHGD0007,00BHGD0007,Grove Green,Waltham Forest,False,17,16,16,168,58.559926600000004,8,9,8,8,0.00021810111266930648,51.56502735052468,48.0,16.73140760107583,9,3
20863,2.7630828125,00BHGD0026,00BHGD0026,Grove Green,Waltham Forest,False,20,20,19,124,44.87740991,7,13,13,12,0.0029516760917129626,51.564552669385414,27.0,9.771694093949636,7,3
20864,2.4390619141,00BHGD0030,00BHGD0030,Grove Green,Waltham Forest,False,18,17,16,132,54.11916739,8,10,9,8,0.001491930665594036,51.564562292292536,46.0,18.859709847494273,9,3
20865,2.8231265625,00BHGD0006,00BHGD0006,Grove Green,Waltham Forest,False,23,23,22,127,44.98558502,7,16,16,15,0.00012560847647393348,51.56640479547588,53.0,18.773511858804593,9,1
20866,2.9117341797,00BHFY0008,00BHFY0008,Cathall,Waltham Forest,False,13,13,13,132,45.3338086,7,6,6,6,0.004972974798805995,51.56317195230852,45.0,15.454707477671061,9,3
20867,1.2059689453,00BHGD0032,00BHGD0032,Grove Green,Waltham Forest,False,11,11,11,120,99.50504983,10,2,2,2,-0.0019231035129401344,51.563447862968104,17.0,14.096548726444224,8,0
20868,1.6380692383,00BHGD0022,00BHGD0022,Grove Green,Waltham Forest,False,23,23,22,145,88.51884683,9,14,14,13,-0.0018420095619296746,51.56598869039348,23.0,14.040920531460298,8,3
20869,3.8450652344,00BHGD0019,00BHGD0019,Grove Green,Waltham Forest,False,19,19,18,105,27.30772915,4,15,15,14,-0.005311813690650911,51.567414604090224,40.0,10.402944439573798,7,1
20870,4.3738117188,00BHGD0018,00BHGD0018,Grove Green,Waltham Forest,False,22,21,20,109,24.92105445,4,18,17,16,-0.007025638180897061,51.56801745419235,28.0,6.401738757900189,5,1
20871,4.7007511719,00BHGC0021,00BHGC0021,Forest,Waltham Forest,False,24,26,26,136,28.93154626,4,19,20,20,-0.006860575004660706,51.570504698336116,164.0,34.88804108167945,10,1
20872,2.8760121094,00BHGC0023,00BHGC0023,Forest,Waltham Forest,False,20,20,19,122,42.41984921,6,14,14,13,-0.0046920831285815505,51.56973764474517,27.0,9.387999414798292,7,3
20873,0.5339685059,00BHGM0017,00BHGM0017,Leyton,Waltham Forest,False,25,24,23,118,220.9868161,10,15,14,13,-0.010727346122590152,51.57184007012857,,0.0,1,2
20874,3.0067703125,00BHGN0012,00BHGN0012,Leytonstone,Waltham Forest,False,10,10,9,125,41.57284628,6,4,4,3,0.004591158138496381,51.569416648115684,15.0,4.988741553566872,5,0
20875,4.8848277344,00BHGN0017,00BHGN0017,Leytonstone,Waltham Forest,False,16,15,14,118,24.15643016,3,13,12,11,-0.0016363079813521658,51.568540883567344,39.0,7.98390488273592,6,2
20876,3.10339375,00BHGN0019,00BHGN0019,Leytonstone,Waltham Forest,False,18,18,17,121,38.98957391,6,12,12,11,0.0031386736634732167,51.56752692881158,17.0,5.477874020981063,5,2
20877,2.4597402344,00BHGN0021,00BHGN0021,Leytonstone,Waltham Forest,False,17,16,15,146,59.35586122,8,9,8,7,0.0007840677644999611,51.56750055834102,33.0,13.416050824590277,8,3
20878,1.8951607422,00BHGC0022,00BHGC0022,Forest,Waltham Forest,False,16,16,15,116,61.20852834,8,8,8,7,-0.0014085611654740232,51.57077256371559,1.0,0.527659727078954,1,2
20879,3.3760394531,00BHGN0007,00BHGN0007,Leytonstone,Waltham Forest,False,18,18,17,147,43.54214518,7,11,11,10,0.002915526500196124,51.57124827952602,24.0,7.108921662026888,6,3
20880,3.0494382813,00BHGN0008,00BHGN0008,Leytonstone,Waltham Forest,False,8,8,8,131,42.95873138,6,2,2,2,0.0010469981419180402,51.569512215430386,30.0,9.837877416299358,7,0
20881,2.5949126953,00BHGN0010,00BHGN0010,Leytonstone,Waltham Forest,False,19,18,17,125,48.17117748,7,12,11,10,0.0005311607912553179,51.57051559271419,5.0,1.9268470993479592,2,2
20882,3.1207761719,00BHGN0013,00BHGN0013,Leytonstone,Waltham Forest,False,14,13,12,139,44.54020165,7,7,6,5,0.000488459390028655,51.56885269017373,18.0,5.7677958970832535,5,0
20883,2.9704246094,00BHGN0002,00BHGN0002,Leytonstone,Waltham Forest,False,16,16,15,118,39.72496041,6,10,10,9,0.005277204411797962,51.56769273340347,19.0,6.396391929919351,5,2
20884,2.8520908203,00BHGN0034,00BHGN0034,Leytonstone,Waltham Forest,False,12,12,11,110,38.56819678,6,6,6,5,0.005356179981741166,51.57011039434312,25.0,8.765499268838273,7,0
20885,1.5476431641,00BHGN0015,00BHGN0015,Leytonstone,Waltham Forest,False,17,17,17,107,69.13738417,9,8,8,8,0.004474720434234706,51.568737897240254,8.0,5.169150218585584,5,3
20886,6.819946875,00BHGN0014,00BHGN0014,Leytonstone,Waltham Forest,False,22,22,21,128,18.76847464,2,19,19,18,0.008216554896847628,51.56497615221811,55.0,8.064578948791297,6,1
20887,3.1378085938,00BHGN0005,00BHGN0005,Leytonstone,Waltham Forest,False,18,17,16,158,50.35361313,7,11,10,9,0.013156242160388448,51.565907666726886,34.0,10.835587635007643,7,3
20888,2.2434525391,00BHFY0007,00BHFY0007,Cathall,Waltham Forest,False,25,25,24,121,53.934726899999994,8,17,17,16,0.007366150035709973,51.56185138279747,43.0,19.166886417508167,9,1
20889,2.3668140625,00BHFX0025,00BHFX0025,Cann Hall,Waltham Forest,False,14,14,14,137,57.88371895,8,6,6,6,0.013224965359742368,51.56217185196352,22.0,9.295195743750995,7,0
20890,1.3485898438,00BHFY0034,00BHFY0034,Cathall,Waltham Forest,False,21,20,19,105,77.8591063,9,12,11,10,0.007006463971256302,51.56370911561964,,0.0,1,2
20891,3.2361080078,00BHFX0022,00BHFX0022,Cann Hall,Waltham Forest,False,20,19,18,149,46.04296261,7,13,12,11,0.010957410656870961,51.562608212957784,36.0,11.124474187273448,8,3
20892,3.9732460938,00BHFX0023,00BHFX0023,Cann Hall,Waltham Forest,False,18,19,20,138,34.73230622,5,13,14,15,0.012119454360985145,51.563275326442614,54.0,13.590902432211182,8,3
20893,4.8167273438,00BHGN0022,00BHGN0022,Leytonstone,Waltham Forest,False,16,16,16,137,28.44254827,4,12,12,12,0.009461129965058511,51.565125703232646,57.0,11.833760960825261,8,3
20894,4.87713125,00BHGN0004,00BHGN0004,Leytonstone,Waltham Forest,False,21,21,21,161,33.0112092,5,16,16,16,0.010697216995655843,51.56599839286367,62.0,12.712391121317475,8,1
20895,2.0421464844,00BHFY0009,00BHFY0009,Cathall,Waltham Forest,False,14,14,14,136,66.59659385,9,5,5,5,0.006193785634927727,51.56222574409315,45.0,22.03563767034145,10,3
20896,0.3995158203,00BHFX0024,00BHFX0024,Cann Hall,Waltham Forest,False,19,19,19,123,307.8726642,10,9,9,9,0.014036587989481599,51.561438512451026,1.0,2.503029790532678,3,2
20897,2.0479074219,00BHFX0026,00BHFX0026,Cann Hall,Waltham Forest,False,21,21,20,116,56.64318551,8,13,13,12,0.010445094381213096,51.56146054176907,1.0,0.4883033233368643,1,2
20898,1.3698201172,00BHGN0024,00BHGN0024,Leytonstone,Waltham Forest,False,11,10,9,66,48.18150878,7,4,3,2,0.011975439272501503,51.56612485923809,28.0,20.440640087279338,9,0
20899,5.4161304688,00BHGN0001,00BHGN0001,Leytonstone,Waltham Forest,False,12,15,14,213,39.32696991,6,6,9,8,0.016308250704681483,51.56602170439418,93.0,17.17093052608925,9,0
20900,1.9670386719,00BHGN0023,00BHGN0023,Leytonstone,Waltham Forest,False,8,8,8,90,45.75405725,7,2,2,2,0.016587476921267275,51.56652768656306,41.0,20.84351496780555,9,0
20901,3.8127199219,00BHGN0011,00BHGN0011,Leytonstone,Waltham Forest,False,17,16,17,146,38.29287306,6,11,10,11,0.008114709423770064,51.57035997239581,102.0,26.75255515468604,10,3
20902,2.5646099609,00BHGN0003,00BHGN0003,Leytonstone,Waltham Forest,False,19,18,17,156,60.82796307,8,11,10,9,0.013595553746078095,51.567555669203095,47.0,18.32637349014517,9,3
20903,2.2047066406,00BHGN0018,00BHGN0018,Leytonstone,Waltham Forest,False,22,22,22,72,32.65740606,5,17,17,17,0.00928408820469583,51.56759001343196,40.0,18.143003365343063,9,1
20904,8.3987101563,00BHGN0009,00BHGN0009,Leytonstone,Waltham Forest,False,24,24,24,140,16.66922627,2,20,20,20,0.013278602862876587,51.569559267204866,90.0,10.715931175751985,7,1
20905,2.6424947266,00BHGN0020,00BHGN0020,Leytonstone,Waltham Forest,False,16,15,14,111,42.00576027,6,10,9,8,0.01257868672698868,51.56815313939415,41.0,15.515641180769046,9,3
20906,2.6907269531,00BHGN0033,00BHGN0033,Leytonstone,Waltham Forest,False,22,21,20,119,44.22596647,7,15,14,13,0.008618064646877555,51.57166337796084,24.0,8.91952264883268,7,1
20907,21.2405765625,00BCGU0005,00BCGU0005,Wanstead,Redbridge,False,8,8,12,114,5.367085948,1,7,7,11,0.022490080028312532,51.56853486042478,19.0,0.8945143246979599,1,2
20908,3.3408,00BHGN0016,00BHGN0016,Leytonstone,Waltham Forest,False,8,8,8,130,38.91283525,6,2,2,2,0.016331135251315975,51.56843043423742,57.0,17.0617816091954,9,0
20909,3.895621875,00BBGK0033,00BBGK0033,Forest Gate North,Newham,False,23,23,22,112,28.75022361,4,19,18,18,0.02072478203577909,51.549744585475025,4.0,1.0267937002997758,2,1
20910,2.258659375,00BBGK0029,00BBGK0029,Forest Gate North,Newham,False,19,19,18,131,57.9990066,8,11,11,10,0.02221885099751621,51.550422066238504,16.0,7.083848134471361,6,3
20911,4.4694355469,00BBGL0008,00BBGL0008,Forest Gate South,Newham,False,8,8,7,116,25.95406037,4,4,4,3,0.027655974096485753,51.549399276283545,19.0,4.251096094937178,4,0
20912,3.6953953125,00BBGL0042,00BBGL0042,Forest Gate South,Newham,False,5,5,5,111,30.03738183,4,2,2,2,0.032873876786126625,51.54906167558038,20.0,5.412140869570365,5,0
20913,3.4411015625,00BBGQ0019,00BBGQ0019,Manor Park,Newham,False,7,7,10,124,36.03497245,6,2,2,4,0.03830758604961759,51.549165230008576,38.0,11.042975428017463,8,0
20914,3.8430796875,00BBGQ0024,00BBGQ0024,Manor Park,Newham,False,12,12,11,127,33.04641338,5,7,7,6,0.03858330578689172,51.548363688185056,9.0,2.3418718142310184,3,0
20915,4.5912457031,00BBGQ0020,00BBGQ0020,Manor Park,Newham,False,24,24,24,141,30.71061954,5,19,18,18,0.04791862549804703,51.549112051942515,30.0,6.53417437009395,6,1
20916,2.8623894531,00BBGQ0022,00BBGQ0022,Manor Park,Newham,False,21,20,20,134,46.81403499,7,14,13,13,0.04465663004241919,51.548837121016554,,0.0,1,2
20917,3.2513898438,00BCGU0018,00BCGU0018,Wanstead,Redbridge,False,15,15,18,137,42.13582701,6,9,9,12,0.029524013312546542,51.563498926762335,103.0,31.67876045267482,10,3
20918,4.96258125,00BCGU0020,00BCGU0020,Wanstead,Redbridge,False,8,7,6,136,27.40509286,4,4,3,2,0.038794332019036495,51.56121233898167,,0.0,1,0
20919,2.8946294922,00BBGQ0021,00BBGQ0021,Manor Park,Newham,False,15,14,13,146,50.43823411,7,8,7,6,0.051760159323900184,51.548738276851815,39.0,13.473226920782494,8,3
20920,2.7197083984,00BBGP0038,00BBGP0038,Little Ilford,Newham,False,21,20,20,116,42.65163135,6,15,14,14,0.055892912484450157,51.54858678738197,26.0,9.55984840701884,7,1
20921,5.6885515625,00BBGK0032,00BBGK0032,Forest Gate North,Newham,False,18,17,16,124,21.79816754,3,15,14,13,0.026664617463957357,51.55162860015304,9.0,1.5821250631407984,2,1
20922,4.0459152344,00BBGL0041,00BBGL0041,Forest Gate South,Newham,False,5,5,5,113,27.92940372,4,2,2,2,0.032705831773765376,51.550016011424205,8.0,1.9773029182571054,2,0
20923,4.306353125,00BBGQ0016,00BBGQ0016,Manor Park,Newham,False,5,5,7,124,28.79466602,4,2,2,3,0.03649287953190949,51.549903570186146,43.0,9.985247087696738,7,0
20924,3.3196867188,00BBGQ0023,00BBGQ0023,Manor Park,Newham,False,17,16,18,153,46.08868636,7,10,9,11,0.04144660552615348,51.54991549230329,19.0,5.723431639618126,5,3
20925,3.331475,00BBGQ0017,00BBGQ0017,Manor Park,Newham,False,25,25,25,123,36.92058323,6,19,18,18,0.04627609218701322,51.55053368045783,6.0,1.801004059763318,2,1
20926,2.6934855469,00BBGQ0014,00BBGQ0014,Manor Park,Newham,False,29,29,29,137,50.86346209,7,20,20,20,0.04904163422214204,51.54993325841742,44.0,16.335710451701033,9,1
20927,2.1051068359,00BBGP0032,00BBGP0032,Little Ilford,Newham,False,11,11,10,121,57.47926801,8,3,3,2,0.05667676698725998,51.54994443381839,47.0,22.32665782015097,10,0
20928,2.9573630859,00BBGP0034,00BBGP0034,Little Ilford,Newham,False,12,12,11,133,44.97249615,7,5,5,4,0.05546096493217285,51.54962761710371,27.0,9.129754857876446,7,0
20929,3.0035357422,00BBGP0036,00BBGP0036,Little Ilford,Newham,False,13,13,12,119,39.61997133,6,7,7,6,0.05844124342052273,51.54973003551872,30.0,9.988228066840282,7,0
20930,2.059740625,00BBGQ0018,00BBGQ0018,Manor Park,Newham,False,9,9,9,135,65.54223302,9,2,2,2,0.05340695462162841,51.549114134380126,17.0,8.253466380020543,6,0
20931,2.6080751953,00BBGK0013,00BBGK0013,Forest Gate North,Newham,False,16,15,14,121,46.39436785,7,9,8,7,0.02295039285749804,51.55273585265603,24.0,9.202188665131391,7,3
20932,2.9976728516,00BBGK0023,00BBGK0023,Forest Gate North,Newham,False,27,27,26,121,40.36464484,6,20,20,19,0.023780160211482024,51.5512485455392,39.0,13.010092138367884,8,1
20933,4.2986730469,00BBGK0006,00BBGK0006,Forest Gate North,Newham,False,12,14,13,121,28.14822125,4,8,10,9,0.022273611271793444,51.55497409992682,39.0,9.072567179335715,7,3
20934,1.6393845703,00BBGK0007,00BBGK0007,Forest Gate North,Newham,False,20,20,19,123,75.02815522,9,11,11,10,0.024080653495001592,51.55480085367606,10.0,6.099850017601449,5,3
20935,62.61546875,00BCGU0017,00BCGU0017,Wanstead,Redbridge,False,6,7,7,112,1.788695385,1,5,6,6,0.021165223732072587,51.56332487916261,8.0,0.12776395609112165,1,0
20936,1.9528742188,00BBGK0008,00BBGK0008,Forest Gate North,Newham,False,22,21,21,124,63.4961529,8,14,13,13,0.024305010344865225,51.553713368570456,23.0,11.77751223226912,8,3
20937,10.36305,00BCGU0013,00BCGU0013,Wanstead,Redbridge,False,7,12,14,146,14.08851641,2,5,10,12,0.02288567232443391,51.56437884134109,169.0,16.30794022995161,9,0
